##
#
"774389760","774406143","BG","BGR","Bulgaria"
"774406144","774422527","IT","ITA","Italy"
"774422528","774438911","OM","OMN","Oman"
"774438912","774455295","DE","DEU","Germany"
"774455296","774471679","RU","RUS","Russian Federation"
"774471680","774488063","PL","POL","Poland"
"774488064","774504447","RO","ROM","Romania"
"774504448","774520831","RU","RUS","Russian Federation"
"774520832","774537215","BH","BHR","Bahrain"
"774537216","774553599","RU","RUS","Russian Federation"
"774553600","774569983","RO","ROM","Romania"
"774569984","774586367","GB","GBR","United Kingdom"
"774586368","774602751","PS","PSE","Palestinian Territory Occupied"
"774602752","774619135","GB","GBR","United Kingdom"
"774619136","774651903","RU","RUS","Russian Federation"
"774651904","774668287","SA","SAU","Saudi Arabia"
"774668288","774684671","NL","NLD","Netherlands"
"774684672","774701055","IT","ITA","Italy"
"774701056","774717439","RU","RUS","Russian Federation"
"774717440","774733823","PL","POL","Poland"
"774733824","774750207","TR","TUR","Turkey"
"774750208","774782975","RU","RUS","Russian Federation"
"774782976","774799359","UA","UKR","Ukraine"
"774799360","774815743","RU","RUS","Russian Federation"
"774815744","774832127","SE","SWE","Sweden"
"774832128","774848511","RU","RUS","Russian Federation"
"774848512","774864895","BG","BGR","Bulgaria"
"774864896","774881279","CZ","CZE","Czech Republic"
"774881280","774963199","RU","RUS","Russian Federation"
"774963200","774995967","GE","GEO","Georgia"
"774995968","775028735","RO","ROM","Romania"
"775028736","775061503","PT","PRT","Portugal"
"775061504","775094271","RU","RUS","Russian Federation"
"775094272","775127039","RO","ROM","Romania"
"775127040","775159807","IE","IRL","Ireland"
"775159808","775192575","SA","SAU","Saudi Arabia"
"775192576","775225343","RU","RUS","Russian Federation"
"775225344","775258111","SY","SYR","Syrian Arab Republic"
"775258112","775290879","BY","BLR","Belarus"
"775290880","775323647","MT","MLT","Malta"
"775323648","775356415","SI","SVN","Slovenia"
"775356416","775389183","MD","MDA","Moldova Republic of"
"775389184","775421951","BG","BGR","Bulgaria"
"775421952","775487487","BY","BLR","Belarus"
"775487488","775520255","AT","AUT","Austria"
"775520256","775553023","SY","SYR","Syrian Arab Republic"
"775553024","775585791","FI","FIN","Finland"
"775585792","775618559","SY","SYR","Syrian Arab Republic"
"775618560","775651327","SE","SWE","Sweden"
"775651328","775684095","DE","DEU","Germany"
"775684096","775716863","PS","PSE","Palestinian Territory Occupied"
"775716864","775749631","GB","GBR","United Kingdom"
"775749632","775847935","RU","RUS","Russian Federation"
"775847936","775880703","RO","ROM","Romania"
"775880704","775913471","UA","UKR","Ukraine"
"775913472","775946239","RU","RUS","Russian Federation"
"775946240","776077311","GB","GBR","United Kingdom"
"776077312","776208383","NO","NOR","Norway"
"776208384","776339455","GB","GBR","United Kingdom"
"776339456","776470527","AM","ARM","Armenia"
"776470528","776601599","RU","RUS","Russian Federation"
"776601600","776732671","AT","AUT","Austria"
"776732672","776863743","PL","POL","Poland"
"776863744","778043391","DE","DEU","Germany"
"778043392","778108927","RU","RUS","Russian Federation"
"778108928","778174463","RO","ROM","Romania"
"778174464","778239999","UA","UKR","Ukraine"
"778240000","778305535","RS","SRB","Serbia"
"778305536","778371071","IR","IRN","Iran (ISLAMIC Republic Of)"
"778371072","778436607","RU","RUS","Russian Federation"
"778436608","778502143","EU","EU","European Union"
"778502144","778567679","CY","CYP","Cyprus"
"778567680","778633215","TR","TUR","Turkey"
"778633216","778698751","FR","FRA","France"
"778698752","778764287","TR","TUR","Turkey"
"778764288","778829823","HU","HUN","Hungary"
"778829824","778895359","RO","ROM","Romania"
"778895360","778960895","LV","LVA","Latvia"
"778960896","779026431","DE","DEU","Germany"
"779026432","779091967","RU","RUS","Russian Federation"
"779091968","779223039","PL","POL","Poland"
"779223040","779354111","DE","DEU","Germany"
"779354112","779485183","IL","ISR","Israel"
"779485184","779616255","UA","UKR","Ukraine"
"779616256","779747327","IL","ISR","Israel"
"779747328","779878399","SI","SVN","Slovenia"
"779878400","780009471","AT","AUT","Austria"
"780009472","780140543","CH","CHE","Switzerland"
"780140544","780206079","DE","DEU","Germany"
"780206080","780271615","NL","NLD","Netherlands"
"780271616","780337151","AM","ARM","Armenia"
"780337152","780402687","EE","EST","Estonia"
"780402688","780468223","FI","FIN","Finland"
"780468224","780533759","UA","UKR","Ukraine"
"780533760","780599295","PL","POL","Poland"
"780599296","780664831","CZ","CZE","Czech Republic"
"780664832","780730367","NL","NLD","Netherlands"
"780730368","780795903","IE","IRL","Ireland"
"780795904","780861439","RU","RUS","Russian Federation"
"780861440","780926975","HU","HUN","Hungary"
"780926976","780992511","CH","CHE","Switzerland"
"780992512","781058047","IT","ITA","Italy"
"781058048","781123583","DE","DEU","Germany"
"781123584","781189119","IR","IRN","Iran (ISLAMIC Republic Of)"
"781189120","781320191","NL","NLD","Netherlands"
"781320192","781451263","RU","RUS","Russian Federation"
"781451264","781455359","PL","POL","Poland"
"781455360","781459455","UA","UKR","Ukraine"
"781459456","781463551","IR","IRN","Iran (ISLAMIC Republic Of)"
"781463552","781467647","RU","RUS","Russian Federation"
"781467648","781475839","PL","POL","Poland"
"781475840","781479935","RU","RUS","Russian Federation"
"781479936","781484031","UA","UKR","Ukraine"
"781484032","781488127","RU","RUS","Russian Federation"
"781488128","781496319","PL","POL","Poland"
"781496320","781500415","RU","RUS","Russian Federation"
"781500416","781504511","CZ","CZE","Czech Republic"
"781504512","781508607","RU","RUS","Russian Federation"
"781508608","781516799","CZ","CZE","Czech Republic"
"781516800","781520895","RO","ROM","Romania"
"781520896","781524991","IS","ISL","Iceland"
"781524992","781529087","CZ","CZE","Czech Republic"
"781529088","781533183","UA","UKR","Ukraine"
"781533184","781537279","CZ","CZE","Czech Republic"
"781537280","781545471","UA","UKR","Ukraine"
"781545472","781549567","CZ","CZE","Czech Republic"
"781549568","781553663","RU","RUS","Russian Federation"
"781553664","781557759","PL","POL","Poland"
"781557760","781561855","UA","UKR","Ukraine"
"781561856","781565951","EU","EU","European Union"
"781565952","781570047","CH","CHE","Switzerland"
"781570048","781574143","PL","POL","Poland"
"781574144","781578239","CZ","CZE","Czech Republic"
"781578240","781582335","PL","POL","Poland"
"781582336","781590527","CZ","CZE","Czech Republic"
"781590528","781598719","SI","SVN","Slovenia"
"781598720","781606911","CZ","CZE","Czech Republic"
"781606912","781615103","UA","UKR","Ukraine"
"781615104","781631487","CZ","CZE","Czech Republic"
"781631488","781639679","SK","SVK","Slovakia (SLOVAK Republic)"
"781639680","781651967","CZ","CZE","Czech Republic"
"781651968","781654015","PL","POL","Poland"
"781654016","781656063","RU","RUS","Russian Federation"
"781656064","781658111","RO","ROM","Romania"
"781658112","781660159","CZ","CZE","Czech Republic"
"781660160","781662207","UA","UKR","Ukraine"
"781662208","781664255","CZ","CZE","Czech Republic"
"781664256","781666303","UA","UKR","Ukraine"
"781666304","781668351","PL","POL","Poland"
"781668352","781670399","EU","EU","European Union"
"781670400","781672447","CZ","CZE","Czech Republic"
"781672448","781674495","BE","BEL","Belgium"
"781674496","781676543","CZ","CZE","Czech Republic"
"781676544","781678591","PL","POL","Poland"
"781678592","781682687","RS","SRB","Serbia"
"781682688","781684735","PL","POL","Poland"
"781684736","781686783","EU","EU","European Union"
"781686784","781688831","CZ","CZE","Czech Republic"
"781688832","781690879","DE","DEU","Germany"
"781690880","781692927","RU","RUS","Russian Federation"
"781692928","781694975","UA","UKR","Ukraine"
"781694976","781697023","PL","POL","Poland"
"781697024","781699071","UA","UKR","Ukraine"
"781699072","781701119","RO","ROM","Romania"
"781701120","781703167","SA","SAU","Saudi Arabia"
"781703168","781705215","PL","POL","Poland"
"781705216","781707263","RO","ROM","Romania"
"781707264","781709311","SI","SVN","Slovenia"
"781709312","781713407","UA","UKR","Ukraine"
"781713408","781844479","SA","SAU","Saudi Arabia"
"781844480","781975551","TR","TUR","Turkey"
"781975552","782106623","GB","GBR","United Kingdom"
"782106624","782254079","RU","RUS","Russian Federation"
"782254080","782270463","UA","UKR","Ukraine"
"782270464","782319615","RU","RUS","Russian Federation"
"782319616","782335999","ME","MNE","Montenegro"
"782336000","782352383","RU","RUS","Russian Federation"
"782352384","782368767","SY","SYR","Syrian Arab Republic"
"782368768","782385151","UA","UKR","Ukraine"
"782385152","782401535","SE","SWE","Sweden"
"782401536","782417919","FR","FRA","France"
"782417920","782434303","AM","ARM","Armenia"
"782434304","782450687","SI","SVN","Slovenia"
"782450688","782467071","DE","DEU","Germany"
"782467072","782483455","RU","RUS","Russian Federation"
"782483456","782499839","FI","FIN","Finland"
"782499840","782516223","SI","SVN","Slovenia"
"782516224","782532607","IR","IRN","Iran (ISLAMIC Republic Of)"
"782532608","782548991","UA","UKR","Ukraine"
"782548992","782581759","RU","RUS","Russian Federation"
"782581760","782598143","FR","FRA","France"
"782598144","782630911","DE","DEU","Germany"
"782630912","782647295","MD","MDA","Moldova Republic of"
"782647296","782663679","RU","RUS","Russian Federation"
"782663680","782680063","GB","GBR","United Kingdom"
"782680064","782696447","RU","RUS","Russian Federation"
"782696448","782712831","DE","DEU","Germany"
"782712832","782729215","RU","RUS","Russian Federation"
"782729216","782745599","DE","DEU","Germany"
"782745600","782761983","CZ","CZE","Czech Republic"
"782761984","783024127","PL","POL","Poland"
"783024128","783056895","CZ","CZE","Czech Republic"
"783056896","783065087","UA","UKR","Ukraine"
"783065088","783122431","CZ","CZE","Czech Republic"
"783122432","783130623","UA","UKR","Ukraine"
"783130624","783142911","CZ","CZE","Czech Republic"
"783142912","783147007","RU","RUS","Russian Federation"
"783147008","783151103","FI","FIN","Finland"
"783151104","783155199","RO","ROM","Romania"
"783155200","783157247","PL","POL","Poland"
"783157248","783159295","RU","RUS","Russian Federation"
"783159296","783161343","CZ","CZE","Czech Republic"
"783161344","783163391","PL","POL","Poland"
"783163392","783167487","CZ","CZE","Czech Republic"
"783167488","783169535","RU","RUS","Russian Federation"
"783169536","783171583","CZ","CZE","Czech Republic"
"783171584","783173631","UA","UKR","Ukraine"
"783173632","783175679","PL","POL","Poland"
"783175680","783177727","RU","RUS","Russian Federation"
"783177728","783179775","CZ","CZE","Czech Republic"
"783179776","783181823","RS","SRB","Serbia"
"783181824","783183871","RU","RUS","Russian Federation"
"783183872","783187967","CZ","CZE","Czech Republic"
"783187968","783190015","NL","NLD","Netherlands"
"783190016","783194111","RO","ROM","Romania"
"783194112","783196159","CZ","CZE","Czech Republic"
"783196160","783198207","UA","UKR","Ukraine"
"783198208","783202303","PL","POL","Poland"
"783202304","783204351","CZ","CZE","Czech Republic"
"783204352","783206399","RU","RUS","Russian Federation"
"783206400","783208447","RO","ROM","Romania"
"783208448","783210495","PL","POL","Poland"
"783210496","783212543","CZ","CZE","Czech Republic"
"783212544","783216639","PL","POL","Poland"
"783216640","783220735","CZ","CZE","Czech Republic"
"783220736","783222783","SK","SVK","Slovakia (SLOVAK Republic)"
"783222784","783226879","UA","UKR","Ukraine"
"783226880","783230975","RU","RUS","Russian Federation"
"783230976","783233023","PL","POL","Poland"
"783233024","783235071","GB","GBR","United Kingdom"
"783235072","783237119","DE","DEU","Germany"
"783237120","783243263","EU","EU","European Union"
"783243264","783245311","CZ","CZE","Czech Republic"
"783245312","783247359","RU","RUS","Russian Federation"
"783247360","783251455","PL","POL","Poland"
"783251456","783255551","CZ","CZE","Czech Republic"
"783255552","783257599","UA","UKR","Ukraine"
"783257600","783261695","CZ","CZE","Czech Republic"
"783261696","783263743","UA","UKR","Ukraine"
"783263744","783269887","CZ","CZE","Czech Republic"
"783269888","783273983","RU","RUS","Russian Federation"
"783273984","783278079","CZ","CZE","Czech Republic"
"783278080","783282175","PL","POL","Poland"
"783282176","783286271","UA","UKR","Ukraine"
"783286272","783417343","GR","GRC","Greece"
"783417344","783548415","BE","BEL","Belgium"
"783548416","783679487","RU","RUS","Russian Federation"
"783679488","783681535","FR","FRA","France"
"783681536","783683583","IE","IRL","Ireland"
"783683584","783685631","DE","DEU","Germany"
"783685632","783687679","RU","RUS","Russian Federation"
"783687680","783689727","PT","PRT","Portugal"
"783689728","783691775","FR","FRA","France"
"783691776","783693823","BY","BLR","Belarus"
"783693824","783695871","GB","GBR","United Kingdom"
"783695872","783697919","TR","TUR","Turkey"
"783697920","783699967","FR","FRA","France"
"783699968","783702015","UA","UKR","Ukraine"
"783702016","783704063","IT","ITA","Italy"
"783704064","783706111","PL","POL","Poland"
"783706112","783708159","NL","NLD","Netherlands"
"783708160","783710207","FI","FIN","Finland"
"783710208","783712255","GB","GBR","United Kingdom"
"783712256","783714303","RU","RUS","Russian Federation"
"783714304","783718399","DE","DEU","Germany"
"783718400","783720447","IT","ITA","Italy"
"783720448","783722495","FI","FIN","Finland"
"783722496","783724543","AM","ARM","Armenia"
"783724544","783726591","NL","NLD","Netherlands"
"783726592","783728639","IS","ISL","Iceland"
"783728640","783730687","BE","BEL","Belgium"
"783730688","783732735","SE","SWE","Sweden"
"783732736","783734783","FR","FRA","France"
"783734784","783736831","NL","NLD","Netherlands"
"783736832","783738879","SI","SVN","Slovenia"
"783738880","783740927","IT","ITA","Italy"
"783740928","783745023","DE","DEU","Germany"
"783745024","783747071","RU","RUS","Russian Federation"
"783747072","783749119","GB","GBR","United Kingdom"
"783749120","783751167","GR","GRC","Greece"
"783751168","783753215","SE","SWE","Sweden"
"783753216","783755263","FR","FRA","France"
"783755264","783757311","DE","DEU","Germany"
"783757312","783759359","FR","FRA","France"
"783759360","783763455","CZ","CZE","Czech Republic"
"783763456","783765503","FI","FIN","Finland"
"783765504","783767551","RU","RUS","Russian Federation"
"783767552","783769599","IL","ISR","Israel"
"783769600","783771647","DE","DEU","Germany"
"783771648","783773695","GB","GBR","United Kingdom"
"783773696","783775743","ES","ESP","Spain"
"783775744","783777791","AL","ALB","Albania"
"783777792","783779839","RU","RUS","Russian Federation"
"783779840","783781887","DK","DNK","Denmark"
"783781888","783783935","FR","FRA","France"
"783783936","783785983","DE","DEU","Germany"
"783785984","783788031","RU","RUS","Russian Federation"
"783788032","783790079","NO","NOR","Norway"
"783790080","783792127","RU","RUS","Russian Federation"
"783792128","783794175","IR","IRN","Iran (ISLAMIC Republic Of)"
"783794176","783798271","GB","GBR","United Kingdom"
"783798272","783800319","PL","POL","Poland"
"783800320","783802367","EU","EU","European Union"
"783802368","783804415","FR","FRA","France"
"783804416","783806463","IT","ITA","Italy"
"783806464","783810559","NL","NLD","Netherlands"
"783810560","783843327","SA","SAU","Saudi Arabia"
"783843328","783876095","BH","BHR","Bahrain"
"783876096","783908863","UA","UKR","Ukraine"
"783908864","783941631","JO","JOR","Jordan"
"783941632","783974399","PL","POL","Poland"
"783974400","784007167","KW","KWT","Kuwait"
"784007168","784039935","RU","RUS","Russian Federation"
"784039936","784072703","PL","POL","Poland"
"784072704","784105471","RU","RUS","Russian Federation"
"784105472","784138239","HR","HRV","Croatia (LOCAL Name: Hrvatska)"
"784138240","784171007","DE","DEU","Germany"
"784171008","784203775","PT","PRT","Portugal"
"784203776","784236543","GR","GRC","Greece"
"784236544","784269311","RO","ROM","Romania"
"784269312","784302079","BY","BLR","Belarus"
"784302080","784334847","RU","RUS","Russian Federation"
"784334848","784465919","FR","FRA","France"
"784465920","784596991","SE","SWE","Sweden"
"784596992","784728063","TR","TUR","Turkey"
"784728064","784859135","CY","CYP","Cyprus"
"784859136","785121279","UA","UKR","Ukraine"
"785121280","785252351","PL","POL","Poland"
"785252352","785383423","AT","AUT","Austria"
"785383424","785448959","GB","GBR","United Kingdom"
"785448960","785514495","IR","IRN","Iran (ISLAMIC Republic Of)"
"785514496","785580031","IL","ISR","Israel"
"785580032","785645567","UA","UKR","Ukraine"
"785645568","785711103","NO","NOR","Norway"
"785711104","785776639","SY","SYR","Syrian Arab Republic"
"785776640","785842175","RO","ROM","Romania"
"785842176","785907711","DE","DEU","Germany"
"785907712","785973247","BY","BLR","Belarus"
"785973248","786038783","MK","MKD","Macedonia"
"786038784","786104319","FR","FRA","France"
"786104320","786169855","UA","UKR","Ukraine"
"786169856","786235391","AT","AUT","Austria"
"786235392","786300927","TR","TUR","Turkey"
"786300928","786366463","ES","ESP","Spain"
"786366464","786431999","DE","DEU","Germany"
"786432000","786563071","IR","IRN","Iran (ISLAMIC Republic Of)"
"786563072","786565119","GB","GBR","United Kingdom"
"786565120","786567167","NO","NOR","Norway"
"786567168","786569215","CZ","CZE","Czech Republic"
"786569216","786571263","NO","NOR","Norway"
"786571264","786575359","ES","ESP","Spain"
"786575360","786577407","GB","GBR","United Kingdom"
"786577408","786579455","NL","NLD","Netherlands"
"786579456","786581503","RU","RUS","Russian Federation"
"786581504","786583551","GB","GBR","United Kingdom"
"786583552","786585599","DE","DEU","Germany"
"786585600","786587647","NL","NLD","Netherlands"
"786587648","786589695","RU","RUS","Russian Federation"
"786589696","786591743","FR","FRA","France"
"786591744","786593791","DE","DEU","Germany"
"786593792","786595839","GB","GBR","United Kingdom"
"786595840","786597887","FR","FRA","France"
"786597888","786599935","EE","EST","Estonia"
"786599936","786601983","ES","ESP","Spain"
"786601984","786604031","SE","SWE","Sweden"
"786604032","786606079","RU","RUS","Russian Federation"
"786606080","786608127","GB","GBR","United Kingdom"
"786608128","786610175","IT","ITA","Italy"
"786610176","786612223","GB","GBR","United Kingdom"
"786612224","786614271","GR","GRC","Greece"
"786614272","786616319","IT","ITA","Italy"
"786616320","786618367","KG","KGZ","Kyrgyzstan"
"786618368","786620415","GB","GBR","United Kingdom"
"786620416","786622463","RU","RUS","Russian Federation"
"786622464","786624511","NL","NLD","Netherlands"
"786624512","786626559","RU","RUS","Russian Federation"
"786626560","786628607","GB","GBR","United Kingdom"
"786628608","786630655","IT","ITA","Italy"
"786630656","786632703","CZ","CZE","Czech Republic"
"786632704","786634751","FR","FRA","France"
"786634752","786636799","RU","RUS","Russian Federation"
"786636800","786638847","PL","POL","Poland"
"786638848","786640895","ES","ESP","Spain"
"786640896","786642943","GB","GBR","United Kingdom"
"786642944","786644991","GR","GRC","Greece"
"786644992","786649087","SE","SWE","Sweden"
"786649088","786651135","FR","FRA","France"
"786651136","786655231","DE","DEU","Germany"
"786655232","786657279","PL","POL","Poland"
"786657280","786659327","FO","FRO","Faroe Islands"
"786659328","786661375","UZ","UZB","Uzbekistan"
"786661376","786663423","DE","DEU","Germany"
"786663424","786665471","UA","UKR","Ukraine"
"786665472","786667519","GB","GBR","United Kingdom"
"786667520","786669567","IT","ITA","Italy"
"786669568","786671615","RU","RUS","Russian Federation"
"786671616","786673663","CZ","CZE","Czech Republic"
"786673664","786675711","SK","SVK","Slovakia (SLOVAK Republic)"
"786675712","786677759","KZ","KAZ","Kazakhstan"
"786677760","786679807","NO","NOR","Norway"
"786679808","786681855","GB","GBR","United Kingdom"
"786681856","786683903","RU","RUS","Russian Federation"
"786683904","786685951","DE","DEU","Germany"
"786685952","786687999","CH","CHE","Switzerland"
"786688000","786690047","NL","NLD","Netherlands"
"786690048","786692095","PL","POL","Poland"
"786692096","786694143","LB","LBN","Lebanon"
"786694144","786698239","RU","RUS","Russian Federation"
"786698240","786702335","CZ","CZE","Czech Republic"
"786702336","786706431","GB","GBR","United Kingdom"
"786706432","786710527","NO","NOR","Norway"
"786710528","786714623","RU","RUS","Russian Federation"
"786714624","786718719","PL","POL","Poland"
"786718720","786726911","RU","RUS","Russian Federation"
"786726912","786731007","FI","FIN","Finland"
"786731008","786735103","IL","ISR","Israel"
"786735104","786739199","GB","GBR","United Kingdom"
"786739200","786743295","AZ","AZE","Azerbaijan"
"786743296","786747391","DE","DEU","Germany"
"786747392","786751487","SK","SVK","Slovakia (SLOVAK Republic)"
"786751488","786755583","PL","POL","Poland"
"786755584","786759679","IT","ITA","Italy"
"786759680","786771967","DE","DEU","Germany"
"786771968","786776063","UA","UKR","Ukraine"
"786776064","786780159","RU","RUS","Russian Federation"
"786780160","786784255","IT","ITA","Italy"
"786784256","786788351","RU","RUS","Russian Federation"
"786788352","786792447","CZ","CZE","Czech Republic"
"786792448","786796543","RU","RUS","Russian Federation"
"786796544","786800639","PL","POL","Poland"
"786800640","786804735","UA","UKR","Ukraine"
"786804736","786808831","RU","RUS","Russian Federation"
"786808832","786812927","BG","BGR","Bulgaria"
"786812928","786817023","RU","RUS","Russian Federation"
"786817024","786821119","SK","SVK","Slovakia (SLOVAK Republic)"
"786821120","786825215","HR","HRV","Croatia (LOCAL Name: Hrvatska)"
"786825216","786857983","SA","SAU","Saudi Arabia"
"786857984","786890751","SE","SWE","Sweden"
"786890752","786892799","ES","ESP","Spain"
"786892800","786894847","GB","GBR","United Kingdom"
"786894848","786896895","NL","NLD","Netherlands"
"786896896","786900991","IT","ITA","Italy"
"786900992","786905087","NL","NLD","Netherlands"
"786905088","786907135","PL","POL","Poland"
"786907136","786909183","GB","GBR","United Kingdom"
"786909184","786911231","CZ","CZE","Czech Republic"
"786911232","786913279","NL","NLD","Netherlands"
"786913280","786915327","DE","DEU","Germany"
"786915328","786917375","SK","SVK","Slovakia (SLOVAK Republic)"
"786917376","786919423","RO","ROM","Romania"
"786919424","786921471","GB","GBR","United Kingdom"
"786921472","786923519","ES","ESP","Spain"
"786923520","786925567","FR","FRA","France"
"786925568","786927615","DE","DEU","Germany"
"786927616","786929663","FR","FRA","France"
"786929664","786931711","PL","POL","Poland"
"786931712","786933759","GB","GBR","United Kingdom"
"786933760","786935807","RU","RUS","Russian Federation"
"786935808","786937855","DE","DEU","Germany"
"786937856","786939903","GB","GBR","United Kingdom"
"786939904","786941951","FI","FIN","Finland"
"786941952","786943999","CH","CHE","Switzerland"
"786944000","786946047","RU","RUS","Russian Federation"
"786948096","786950143","UA","UKR","Ukraine"
"786950144","786952191","DE","DEU","Germany"
"786952192","786954239","EU","EU","European Union"
"786954240","786956287","NL","NLD","Netherlands"
"786956288","786989055","RU","RUS","Russian Federation"
"786989056","786991103","PL","POL","Poland"
"786991104","786995199","IT","ITA","Italy"
"786995200","786997247","BG","BGR","Bulgaria"
"786997248","786999295","RU","RUS","Russian Federation"
"786999296","787001343","ES","ESP","Spain"
"787001344","787003391","CH","CHE","Switzerland"
"787003392","787005439","DE","DEU","Germany"
"787005440","787007487","GB","GBR","United Kingdom"
"787007488","787009535","RU","RUS","Russian Federation"
"787009536","787011583","NL","NLD","Netherlands"
"787011584","787013631","RU","RUS","Russian Federation"
"787013632","787015679","DE","DEU","Germany"
"787015680","787017727","UA","UKR","Ukraine"
"787017728","787019775","RU","RUS","Russian Federation"
"787019776","787021823","NL","NLD","Netherlands"
"787021824","787038207","BG","BGR","Bulgaria"
"787038208","787054591","GB","GBR","United Kingdom"
"787054592","787070975","IT","ITA","Italy"
"787070976","787087359","RU","RUS","Russian Federation"
"787087360","787095551","TR","TUR","Turkey"
"787095552","787103743","CH","CHE","Switzerland"
"787103744","787111935","HR","HRV","Croatia (LOCAL Name: Hrvatska)"
"787111936","787120127","CZ","CZE","Czech Republic"
"787120128","787128319","ES","ESP","Spain"
"787128320","787136511","CZ","CZE","Czech Republic"
"787136512","787152895","IT","ITA","Italy"
"787152896","787154943","GB","GBR","United Kingdom"
"787154944","787156991","TR","TUR","Turkey"
"787156992","787159039","FR","FRA","France"
"787159040","787161087","DE","DEU","Germany"
"787161088","787163135","SE","SWE","Sweden"
"787163136","787165183","NL","NLD","Netherlands"
"787165184","787167231","RS","SRB","Serbia"
"787167232","787169279","CH","CHE","Switzerland"
"787169280","787171327","RU","RUS","Russian Federation"
"787171328","787173375","KG","KGZ","Kyrgyzstan"
"787173376","787175423","KZ","KAZ","Kazakhstan"
"787175424","787177471","SA","SAU","Saudi Arabia"
"787177472","787179519","RS","SRB","Serbia"
"787179520","787183615","DE","DEU","Germany"
"787183616","787185663","PL","POL","Poland"
"787185664","787187711","GG","GGY","Guernsey"
"787187712","787189759","IT","ITA","Italy"
"787189760","787191807","CH","CHE","Switzerland"
"787191808","787193855","EU","EU","European Union"
"787193856","787195903","RU","RUS","Russian Federation"
"787195904","787197951","GB","GBR","United Kingdom"
"787197952","787199999","FR","FRA","France"
"787200000","787202047","RU","RUS","Russian Federation"
"787202048","787206143","DE","DEU","Germany"
"787206144","787208191","BH","BHR","Bahrain"
"787208192","787210239","RU","RUS","Russian Federation"
"787210240","787212287","GB","GBR","United Kingdom"
"787212288","787214335","SE","SWE","Sweden"
"787214336","787216383","DE","DEU","Germany"
"787216384","787218431","RU","RUS","Russian Federation"
"787218432","787234815","GB","GBR","United Kingdom"
"787234816","787251199","SE","SWE","Sweden"
"787251200","787267583","RU","RUS","Russian Federation"
"787267584","787283967","DE","DEU","Germany"
"787283968","787300351","RU","RUS","Russian Federation"
"787300352","787316735","BG","BGR","Bulgaria"
"787316736","787333119","GB","GBR","United Kingdom"
"787333120","787349503","DE","DEU","Germany"
"787349504","787365887","BG","BGR","Bulgaria"
"787365888","787382271","PL","POL","Poland"
"787382272","787398655","FR","FRA","France"
"787398656","787415039","PL","POL","Poland"
"787415040","787431423","BA","BIH","Bosnia and Herzegowina"
"787431424","787447807","SE","SWE","Sweden"
"787447808","787464191","PL","POL","Poland"
"787464192","787480575","IS","ISL","Iceland"
"787480576","787513343","SA","SAU","Saudi Arabia"
"787513344","787546111","RS","SRB","Serbia"
"787546112","787578879","RU","RUS","Russian Federation"
"787578880","787611647","AM","ARM","Armenia"
"787611648","787644415","RU","RUS","Russian Federation"
"787644416","787677183","PL","POL","Poland"
"787677184","787679231","EU","EU","European Union"
"787679232","787681279","CY","CYP","Cyprus"
"787681280","787683327","IQ","IRQ","Iraq"
"787683328","787685375","NL","NLD","Netherlands"
"787685376","787687423","IT","ITA","Italy"
"787687424","787689471","NL","NLD","Netherlands"
"787689472","787691519","CZ","CZE","Czech Republic"
"787691520","787693567","IT","ITA","Italy"
"787693568","787695615","SK","SVK","Slovakia (SLOVAK Republic)"
"787695616","787697663","RU","RUS","Russian Federation"
"787697664","787701759","DE","DEU","Germany"
"787701760","787703807","NL","NLD","Netherlands"
"787703808","787705855","AT","AUT","Austria"
"787705856","787707903","RO","ROM","Romania"
"787707904","787709951","DE","DEU","Germany"
"787709952","787742719","RU","RUS","Russian Federation"
"787742720","787775487","NL","NLD","Netherlands"
"787775488","787808255","DE","DEU","Germany"
"787808256","787841023","IR","IRN","Iran (ISLAMIC Republic Of)"
"787841024","787843071","RU","RUS","Russian Federation"
"787843072","787845119","GR","GRC","Greece"
"787845120","787847167","CH","CHE","Switzerland"
"787847168","787849215","SE","SWE","Sweden"
"787849216","787851263","TR","TUR","Turkey"
"787851264","787853311","RU","RUS","Russian Federation"
"787853312","787855359","DE","DEU","Germany"
"787855360","787857407","CH","CHE","Switzerland"
"787857408","787859455","PL","POL","Poland"
"787859456","787861503","AT","AUT","Austria"
"787861504","787863551","IE","IRL","Ireland"
"787863552","787865599","DE","DEU","Germany"
"787865600","787869695","FR","FRA","France"
"787869696","787871743","DE","DEU","Germany"
"787871744","787873791","GB","GBR","United Kingdom"
"787873792","787906559","SE","SWE","Sweden"
"787906560","787939327","GR","GRC","Greece"
"787939328","787972095","GB","GBR","United Kingdom"
"787972096","788004863","UA","UKR","Ukraine"
"788004864","788013055","GB","GBR","United Kingdom"
"788013056","788021247","IR","IRN","Iran (ISLAMIC Republic Of)"
"788021248","788029439","SI","SVN","Slovenia"
"788029440","788045823","GB","GBR","United Kingdom"
"788045824","788054015","PL","POL","Poland"
"788054016","788062207","JO","JOR","Jordan"
"788062208","788070399","GB","GBR","United Kingdom"
"788070400","788078591","RU","RUS","Russian Federation"
"788078592","788086783","NL","NLD","Netherlands"
"788086784","788094975","BG","BGR","Bulgaria"
"788094976","788103167","IR","IRN","Iran (ISLAMIC Republic Of)"
"788103168","788111359","HU","HUN","Hungary"
"788111360","788119551","LT","LTU","Lithuania"
"788119552","788127743","GB","GBR","United Kingdom"
"788127744","788135935","NO","NOR","Norway"
